subset,protocol,method,seed,metric,variable,value,metrics_path,predictions_path,config_path
multi-complete,standard,pca_mlp,3,acc,v,0.6319739884800382,,,
multi-complete,standard,pca_mlp,4,acc,v,0.6560839182800717,,,
multi-complete,standard,pca_mlp,1,acc,asr,0.9952874779701233,,,
multi-complete,standard,pca_mlp,2,acc,asr,0.9954789280891418,,,
multi-complete,standard,pca_mlp,3,acc,asr,0.9953038692474365,,,
multi-complete,standard,pca_mlp,4,acc,asr,0.9952560663223267,,,
multi-complete,standard,pca_mlp,1,acc,olr,0.8316270709037781,,,
multi-complete,standard,pca_mlp,2,acc,olr,0.8436777591705322,,,
multi-complete,standard,pca_mlp,3,acc,olr,0.8448167443275452,,,
multi-complete,standard,pca_mlp,4,acc,olr,0.8383092880249023,,,
multi-complete,standard,ppca_icm,1,rmse,surface_temperature,12.094476699829102,,,
multi-complete,standard,ppca_icm,2,rmse,surface_temperature,12.058536529541016,,,
multi-complete,standard,ppca_icm,3,rmse,surface_temperature,12.049785614013672,,,
multi-complete,standard,ppca_icm,4,rmse,surface_temperature,12.066662788391113,,,
multi-complete,standard,ppca_icm,1,rmse,temperature,10.003295050726997,,,
multi-complete,standard,ppca_icm,2,rmse,temperature,10.002266671922472,,,
multi-complete,standard,ppca_icm,3,rmse,temperature,9.998142348395454,,,
multi-complete,standard,ppca_icm,4,rmse,temperature,9.986466619703505,,,
multi-complete,standard,ppca_icm,1,rmse,specific_humidity_dex,0.4947449266910553,,,
multi-complete,standard,ppca_icm,2,rmse,specific_humidity_dex,0.4943717353873783,,,
multi-complete,standard,ppca_icm,3,rmse,specific_humidity_dex,0.494257883893119,,,
multi-complete,standard,ppca_icm,4,rmse,specific_humidity_dex,0.4934309191173977,,,
multi-complete,standard,ppca_icm,1,rmse,cloud_fraction,0.06283437067435847,,,
multi-complete,standard,ppca_icm,2,rmse,cloud_fraction,0.06269236985180113,,,
multi-complete,standard,ppca_icm,3,rmse,cloud_fraction,0.06278461714585622,,,
multi-complete,standard,ppca_icm,4,rmse,cloud_fraction,0.06269509490165445,,,
multi-complete,standard,ppca_icm,1,rmse,u,9.495602475272285,,,
multi-complete,standard,ppca_icm,2,rmse,u,9.49736844168769,,,
multi-complete,standard,ppca_icm,3,rmse,u,9.49530487590366,,,
multi-complete,standard,ppca_icm,4,rmse,u,9.494830316967434,,,
multi-complete,standard,ppca_icm,1,rmse,v,4.705378479427761,,,
multi-complete,standard,ppca_icm,2,rmse,v,4.705190738042195,,,
multi-complete,standard,ppca_icm,3,rmse,v,4.708554055955675,,,
multi-complete,standard,ppca_icm,4,rmse,v,4.704125271903144,,,
multi-complete,standard,ppca_icm,1,rmse,asr,36.941314697265625,,,
multi-complete,standard,ppca_icm,2,rmse,asr,36.953514099121094,,,
multi-complete,standard,ppca_icm,3,rmse,asr,36.89971923828125,,,
multi-complete,standard,ppca_icm,4,rmse,asr,36.90848159790039,,,
multi-complete,standard,ppca_icm,1,rmse,olr,20.334470748901367,,,
multi-complete,standard,ppca_icm,2,rmse,olr,20.32001495361328,,,
multi-complete,standard,ppca_icm,3,rmse,olr,20.30570411682129,,,
multi-complete,standard,ppca_icm,4,rmse,olr,20.27852439880371,,,
multi-complete,standard,ppca_icm,1,acc,surface_temperature,0.9734135866165161,,,
multi-complete,standard,ppca_icm,2,acc,surface_temperature,0.9732606410980225,,,
multi-complete,standard,ppca_icm,3,acc,surface_temperature,0.973451554775238,,,
multi-complete,standard,ppca_icm,4,acc,surface_temperature,0.9732429385185242,,,
multi-complete,standard,ppca_icm,1,acc,temperature,0.6503247320652008,,,
multi-complete,standard,ppca_icm,2,acc,temperature,0.6508940789434645,,,
multi-complete,standard,ppca_icm,3,acc,temperature,0.6504907707373301,,,
multi-complete,standard,ppca_icm,4,acc,temperature,0.6512089603477054,,,
multi-complete,standard,ppca_icm,1,acc,specific_humidity_dex,0.8341812160280015,,,
multi-complete,standard,ppca_icm,2,acc,specific_humidity_dex,0.8344820208019681,,,
multi-complete,standard,ppca_icm,3,acc,specific_humidity_dex,0.8343406915664673,,,
multi-complete,standard,ppca_icm,4,acc,specific_humidity_dex,0.8343690898683336,,,
multi-complete,standard,ppca_icm,1,acc,cloud_fraction,0.681048893266254,,,
multi-complete,standard,ppca_icm,2,acc,cloud_fraction,0.6814329392380185,,,
multi-complete,standard,ppca_icm,3,acc,cloud_fraction,0.6814412507745955,,,
multi-complete,standard,ppca_icm,4,acc,cloud_fraction,0.6818655563725365,,,
multi-complete,standard,ppca_icm,1,acc,u,0.7004014187388949,,,
multi-complete,standard,ppca_icm,2,acc,u,0.7000963555441962,,,
multi-complete,standard,ppca_icm,3,acc,u,0.7002003457811143,,,
multi-complete,standard,ppca_icm,4,acc,u,0.7002426253424751,,,
multi-complete,standard,ppca_icm,1,acc,v,0.6683031585481432,,,
multi-complete,standard,ppca_icm,2,acc,v,0.6682386729452345,,,
multi-complete,standard,ppca_icm,3,acc,v,0.6677863299846649,,,
multi-complete,standard,ppca_icm,4,acc,v,0.668203678396013,,,
multi-complete,standard,ppca_icm,1,acc,asr,0.9953030347824097,,,
multi-complete,standard,ppca_icm,2,acc,asr,0.9953418970108032,,,
multi-complete,standard,ppca_icm,3,acc,asr,0.9953187704086304,,,
multi-complete,standard,ppca_icm,4,acc,asr,0.995334267616272,,,
multi-complete,standard,ppca_icm,1,acc,olr,0.8403023481369019,,,
multi-complete,standard,ppca_icm,2,acc,olr,0.8404287695884705,,,
multi-complete,standard,ppca_icm,3,acc,olr,0.8406745195388794,,,
multi-complete,standard,ppca_icm,4,acc,olr,0.8410181403160095,,,
multi-complete,standard,ppca_icm,1,energy_score,surface_temperature,9.477849006652832,,,
multi-complete,standard,ppca_icm,2,energy_score,surface_temperature,9.395343780517578,,,
multi-complete,standard,ppca_icm,3,energy_score,surface_temperature,9.307374000549316,,,
multi-complete,standard,ppca_icm,4,energy_score,surface_temperature,9.409762382507324,,,
multi-complete,standard,ppca_icm,1,energy_score,temperature,8.010258727603489,,,
multi-complete,standard,ppca_icm,2,energy_score,temperature,7.933426009284125,,,
multi-complete,standard,ppca_icm,3,energy_score,temperature,7.837410344017877,,,
multi-complete,standard,ppca_icm,4,energy_score,temperature,7.885166486104329,,,
multi-complete,standard,ppca_icm,1,energy_score,specific_humidity_dex,0.38889820377031964,,,
multi-complete,standard,ppca_icm,2,energy_score,specific_humidity_dex,0.38361533482869464,,,
multi-complete,standard,ppca_icm,3,energy_score,specific_humidity_dex,0.3812212215529548,,,
multi-complete,standard,ppca_icm,4,energy_score,specific_humidity_dex,0.3819357421663072,,,
multi-complete,standard,ppca_icm,1,energy_score,cloud_fraction,0.05165717523131105,,,
multi-complete,standard,ppca_icm,2,energy_score,cloud_fraction,0.051619097797407046,,,
multi-complete,standard,ppca_icm,3,energy_score,cloud_fraction,0.051466166145271726,,,
multi-complete,standard,ppca_icm,4,energy_score,cloud_fraction,0.051657860063844256,,,
multi-complete,standard,ppca_icm,1,energy_score,u,8.19044174088372,,,
multi-complete,standard,ppca_icm,2,energy_score,u,8.213483254114786,,,
multi-complete,standard,ppca_icm,3,energy_score,u,8.190645853678385,,,
multi-complete,standard,ppca_icm,4,energy_score,u,8.174663835101658,,,
multi-complete,standard,ppca_icm,1,energy_score,v,3.9958891206317477,,,
multi-complete,standard,ppca_icm,2,energy_score,v,4.0000693798065186,,,
multi-complete,standard,ppca_icm,3,energy_score,v,4.004353642463684,,,
multi-complete,standard,ppca_icm,4,energy_score,v,3.994500199953715,,,
multi-complete,standard,ppca_icm,1,energy_score,asr,28.91086196899414,,,
multi-complete,standard,ppca_icm,2,energy_score,asr,29.235668182373047,,,
multi-complete,standard,ppca_icm,3,energy_score,asr,29.461029052734375,,,
multi-complete,standard,ppca_icm,4,energy_score,asr,29.535547256469727,,,
multi-complete,standard,ppca_icm,1,energy_score,olr,16.302181243896484,,,
multi-complete,standard,ppca_icm,2,energy_score,olr,16.21377182006836,,,
multi-complete,standard,ppca_icm,3,energy_score,olr,16.112638473510742,,,
multi-complete,standard,ppca_icm,4,energy_score,olr,16.14868927001953,,,
multi-complete,standard,ppca_icm,1,spread_skill_ratio,surface_temperature,0.5261167287826538,,,
multi-complete,standard,ppca_icm,2,spread_skill_ratio,surface_temperature,0.5388829112052917,,,
multi-complete,standard,ppca_icm,3,spread_skill_ratio,surface_temperature,0.5434054732322693,,,
multi-complete,standard,ppca_icm,4,spread_skill_ratio,surface_temperature,0.5360696911811829,,,
multi-complete,standard,ppca_icm,1,spread_skill_ratio,temperature,0.4924730923440721,,,
multi-complete,standard,ppca_icm,2,spread_skill_ratio,temperature,0.5099790526760949,,,
multi-complete,standard,ppca_icm,3,spread_skill_ratio,temperature,0.5131098959181044,,,
multi-complete,standard,ppca_icm,4,spread_skill_ratio,temperature,0.5114933749039968,,,
multi-complete,standard,ppca_icm,1,spread_skill_ratio,specific_humidity_dex,0.5483486784829034,,,
multi-complete,standard,ppca_icm,2,spread_skill_ratio,specific_humidity_dex,0.5718064043256972,,,
multi-complete,standard,ppca_icm,3,spread_skill_ratio,specific_humidity_dex,0.5614397525787354,,,
multi-complete,standard,ppca_icm,4,spread_skill_ratio,specific_humidity_dex,0.5652046071158515,,,
multi-complete,standard,ppca_icm,1,spread_skill_ratio,cloud_fraction,0.33080152339405483,,,
multi-complete,standard,ppca_icm,2,spread_skill_ratio,cloud_fraction,0.3354690869649251,,,
multi-complete,standard,ppca_icm,3,spread_skill_ratio,cloud_fraction,0.33690518140792847,,,
multi-complete,standard,ppca_icm,4,spread_skill_ratio,cloud_fraction,0.3257114456759559,,,
multi-complete,standard,ppca_icm,1,spread_skill_ratio,u,0.23813256952497694,,,
multi-complete,standard,ppca_icm,2,spread_skill_ratio,u,0.23749396867222256,,,
multi-complete,standard,ppca_icm,3,spread_skill_ratio,u,0.23791151576571995,,,
multi-complete,standard,ppca_icm,4,spread_skill_ratio,u,0.23931763569513956,,,
multi-complete,standard,ppca_icm,1,spread_skill_ratio,v,0.2725493676132626,,,
multi-complete,standard,ppca_icm,2,spread_skill_ratio,v,0.27666279839144814,,,
multi-complete,standard,ppca_icm,3,spread_skill_ratio,v,0.27096376485294765,,,
multi-complete,standard,ppca_icm,4,spread_skill_ratio,v,0.27393631305959487,,,
multi-complete,standard,ppca_icm,1,spread_skill_ratio,asr,0.4166063666343689,,,
multi-complete,standard,ppca_icm,2,spread_skill_ratio,asr,0.4165649116039276,,,
multi-complete,standard,ppca_icm,3,spread_skill_ratio,asr,0.40819698572158813,,,
multi-complete,standard,ppca_icm,4,spread_skill_ratio,asr,0.4042768180370331,,,
multi-complete,standard,ppca_icm,1,spread_skill_ratio,olr,0.4177452027797699,,,
multi-complete,standard,ppca_icm,2,spread_skill_ratio,olr,0.4334256947040558,,,
multi-complete,standard,ppca_icm,3,spread_skill_ratio,olr,0.42761915922164917,,,
multi-complete,standard,ppca_icm,4,spread_skill_ratio,olr,0.4274124205112457,,,
single-complete,standard,coord_deeponet,1,rmse,surface_temperature,13.538966178894043,,,
single-complete,standard,coord_deeponet,2,rmse,surface_temperature,14.936832427978516,,,
single-complete,standard,coord_deeponet,3,rmse,surface_temperature,13.249029159545898,,,
single-complete,standard,coord_deeponet,4,rmse,surface_temperature,14.510720252990723,,,
single-complete,standard,coord_deeponet,1,rmse,temperature,11.372353553771973,,,
single-complete,standard,coord_deeponet,2,rmse,temperature,11.390230496724447,,,
single-complete,standard,coord_deeponet,3,rmse,temperature,11.368950208028158,,,
single-complete,standard,coord_deeponet,4,rmse,temperature,11.917048030429417,,,
single-complete,standard,coord_deeponet,1,rmse,specific_humidity_dex,0.6462375289864011,,,
single-complete,standard,coord_deeponet,2,rmse,specific_humidity_dex,0.6875005894237094,,,
single-complete,standard,coord_deeponet,3,rmse,specific_humidity_dex,0.6390124327606626,,,
single-complete,standard,coord_deeponet,4,rmse,specific_humidity_dex,0.6918450858857896,,,
single-complete,standard,coord_deeponet,1,rmse,cloud_fraction,0.10466781796680556,,,
single-complete,standard,coord_deeponet,2,rmse,cloud_fraction,0.10576574835512373,,,
single-complete,standard,coord_deeponet,3,rmse,cloud_fraction,0.10248312602440517,,,
single-complete,standard,coord_deeponet,4,rmse,cloud_fraction,0.1064013470378187,,,
single-complete,standard,coord_deeponet,1,rmse,u,10.413395908143785,,,
single-complete,standard,coord_deeponet,2,rmse,u,10.109971390830147,,,
single-complete,standard,coord_deeponet,3,rmse,u,9.905646800994873,,,
single-complete,standard,coord_deeponet,4,rmse,u,9.999983178244698,,,
single-complete,standard,coord_deeponet,1,rmse,v,4.7742195394304066,,,
single-complete,standard,coord_deeponet,2,rmse,v,4.603503492143419,,,
single-complete,standard,coord_deeponet,3,rmse,v,4.486168834898207,,,
single-complete,standard,coord_deeponet,4,rmse,v,4.353360414505005,,,
single-complete,standard,coord_deeponet,1,rmse,asr,38.399208068847656,,,
single-complete,standard,coord_deeponet,2,rmse,asr,40.6056022644043,,,
single-complete,standard,coord_deeponet,3,rmse,asr,37.96928787231445,,,
single-complete,standard,coord_deeponet,4,rmse,asr,39.356544494628906,,,
single-complete,standard,coord_deeponet,1,rmse,olr,22.568950653076172,,,
single-complete,standard,coord_deeponet,2,rmse,olr,23.364431381225586,,,
single-complete,standard,coord_deeponet,3,rmse,olr,22.694049835205078,,,
single-complete,standard,coord_deeponet,4,rmse,olr,22.394567489624023,,,
single-complete,standard,coord_deeponet,1,acc,surface_temperature,0.9294158816337585,,,
single-complete,standard,coord_deeponet,2,acc,surface_temperature,0.9365522861480713,,,
single-complete,standard,coord_deeponet,3,acc,surface_temperature,0.944652795791626,,,
single-complete,standard,coord_deeponet,4,acc,surface_temperature,0.9437448382377625,,,
single-complete,standard,coord_deeponet,1,acc,temperature,0.5614503588941362,,,
single-complete,standard,coord_deeponet,2,acc,temperature,0.5468734602133433,,,
single-complete,standard,coord_deeponet,3,acc,temperature,0.5496284067630768,,,
single-complete,standard,coord_deeponet,4,acc,temperature,0.5401142852173911,,,
single-complete,standard,coord_deeponet,1,acc,specific_humidity_dex,0.7516050504313575,,,
single-complete,standard,coord_deeponet,2,acc,specific_humidity_dex,0.7630167272355821,,,
single-complete,standard,coord_deeponet,3,acc,specific_humidity_dex,0.7733552720811632,,,
single-complete,standard,coord_deeponet,4,acc,specific_humidity_dex,0.7807276348272959,,,
single-complete,standard,coord_deeponet,1,acc,cloud_fraction,0.686197257704205,,,
single-complete,standard,coord_deeponet,2,acc,cloud_fraction,0.6899281177255843,,,
single-complete,standard,coord_deeponet,3,acc,cloud_fraction,0.6884310013718076,,,
single-complete,standard,coord_deeponet,4,acc,cloud_fraction,0.6898980703618791,,,
single-complete,standard,coord_deeponet,1,acc,u,0.6290114058388604,,,
single-complete,standard,coord_deeponet,2,acc,u,0.6342683004008399,,,
single-complete,standard,coord_deeponet,3,acc,u,0.6356676353348626,,,
single-complete,standard,coord_deeponet,4,acc,u,0.639300611284044,,,
single-complete,standard,coord_deeponet,1,acc,v,0.5891270372602675,,,
single-complete,standard,coord_deeponet,2,acc,v,0.6106963720586565,,,
single-complete,standard,coord_deeponet,3,acc,v,0.6043694482909309,,,
single-complete,standard,coord_deeponet,4,acc,v,0.6173773970868852,,,
single-complete,standard,coord_deeponet,1,acc,asr,0.9920544624328613,,,
single-complete,standard,coord_deeponet,2,acc,asr,0.9914097785949707,,,
single-complete,standard,coord_deeponet,3,acc,asr,0.9914923310279846,,,
single-complete,standard,coord_deeponet,4,acc,asr,0.9912373423576355,,,
single-complete,standard,coord_deeponet,1,acc,olr,0.8320284485816956,,,
single-complete,standard,coord_deeponet,2,acc,olr,0.8221868872642517,,,
single-complete,standard,coord_deeponet,3,acc,olr,0.8291988372802734,,,
single-complete,standard,coord_deeponet,4,acc,olr,0.8370145559310913,,,
single-complete,standard,coord_mlp,1,rmse,surface_temperature,16.93674087524414,,,
single-complete,standard,coord_mlp,2,rmse,surface_temperature,15.534876823425293,,,
single-complete,standard,coord_mlp,3,rmse,surface_temperature,21.192306518554688,,,
single-complete,standard,coord_mlp,4,rmse,surface_temperature,16.799266815185547,,,
single-complete,standard,coord_mlp,1,rmse,temperature,10.306336826748318,,,
single-complete,standard,coord_mlp,2,rmse,temperature,9.625242922041151,,,
single-complete,standard,coord_mlp,3,rmse,temperature,10.729569541083443,,,
single-complete,standard,coord_mlp,4,rmse,temperature,9.913235982259115,,,
single-complete,standard,coord_mlp,1,rmse,specific_humidity_dex,0.6062381366888682,,,
single-complete,standard,coord_mlp,2,rmse,specific_humidity_dex,0.6561155915260315,,,
single-complete,standard,coord_mlp,3,rmse,specific_humidity_dex,0.6480392018953959,,,
single-complete,standard,coord_mlp,4,rmse,specific_humidity_dex,0.5860550734731886,,,
single-complete,standard,coord_mlp,1,rmse,cloud_fraction,0.1026275973353121,,,
single-complete,standard,coord_mlp,2,rmse,cloud_fraction,0.1016175506843461,,,
single-complete,standard,coord_mlp,3,rmse,cloud_fraction,0.10251864045858383,,,
single-complete,standard,coord_mlp,4,rmse,cloud_fraction,0.11868337500426504,,,
single-complete,standard,coord_mlp,1,rmse,u,9.613462183210585,,,
single-complete,standard,coord_mlp,2,rmse,u,9.319400707880655,,,
single-complete,standard,coord_mlp,3,rmse,u,8.934322145250109,,,
single-complete,standard,coord_mlp,4,rmse,u,8.711002376344469,,,
single-complete,standard,coord_mlp,1,rmse,v,4.217062499788073,,,
single-complete,standard,coord_mlp,2,rmse,v,4.1838710572984485,,,
single-complete,standard,coord_mlp,3,rmse,v,4.359154886669582,,,
single-complete,standard,coord_mlp,4,rmse,v,4.341599146525065,,,
single-complete,standard,coord_mlp,1,rmse,asr,61.93226623535156,,,
single-complete,standard,coord_mlp,2,rmse,asr,57.09743118286133,,,
single-complete,standard,coord_mlp,3,rmse,asr,76.28089141845703,,,
single-complete,standard,coord_mlp,4,rmse,asr,89.13951873779297,,,
single-complete,standard,coord_mlp,1,rmse,olr,28.141441345214844,,,
single-complete,standard,coord_mlp,2,rmse,olr,27.199081420898438,,,
single-complete,standard,coord_mlp,3,rmse,olr,34.7485466003418,,,
single-complete,standard,coord_mlp,4,rmse,olr,34.107505798339844,,,
single-complete,standard,coord_mlp,1,acc,surface_temperature,0.9397408366203308,,,
single-complete,standard,coord_mlp,2,acc,surface_temperature,0.9481090307235718,,,
single-complete,standard,coord_mlp,3,acc,surface_temperature,0.9408727288246155,,,
single-complete,standard,coord_mlp,4,acc,surface_temperature,0.9367501139640808,,,
single-complete,standard,coord_mlp,1,acc,temperature,0.5524079071150886,,,
single-complete,standard,coord_mlp,2,acc,temperature,0.5234018150303099,,,
single-complete,standard,coord_mlp,3,acc,temperature,0.5276544524563683,,,
single-complete,standard,coord_mlp,4,acc,temperature,0.4738859120342467,,,
single-complete,standard,coord_mlp,1,acc,specific_humidity_dex,0.7709615363015069,,,
single-complete,standard,coord_mlp,2,acc,specific_humidity_dex,0.7802495227919685,,,
single-complete,standard,coord_mlp,3,acc,specific_humidity_dex,0.772366056839625,,,
single-complete,standard,coord_mlp,4,acc,specific_humidity_dex,0.7546794646316104,,,
single-complete,standard,coord_mlp,1,acc,cloud_fraction,0.6960006124443479,,,
single-complete,standard,coord_mlp,2,acc,cloud_fraction,0.6669386592176225,,,
single-complete,standard,coord_mlp,3,acc,cloud_fraction,0.6826540297932095,,,
single-complete,standard,coord_mlp,4,acc,cloud_fraction,0.6005006366305881,,,
single-complete,standard,coord_mlp,1,acc,u,0.5897786915302277,,,
single-complete,standard,coord_mlp,2,acc,u,0.6511087285147773,,,
single-complete,standard,coord_mlp,3,acc,u,0.6431960066159567,,,
single-complete,standard,coord_mlp,4,acc,u,0.6331081887086233,,,
single-complete,standard,coord_mlp,1,acc,v,0.6452505687872568,,,
single-complete,standard,coord_mlp,2,acc,v,0.6412327852514055,,,
single-complete,standard,coord_mlp,3,acc,v,0.63401574227545,,,
single-complete,standard,coord_mlp,4,acc,v,0.6137955884138743,,,
single-complete,standard,coord_mlp,1,acc,asr,0.9791674017906189,,,
single-complete,standard,coord_mlp,2,acc,asr,0.9796131253242493,,,
single-complete,standard,coord_mlp,3,acc,asr,0.9765653014183044,,,
single-complete,standard,coord_mlp,4,acc,asr,0.9777926802635193,,,
single-complete,standard,coord_mlp,1,acc,olr,0.7782202363014221,,,
single-complete,standard,coord_mlp,2,acc,olr,0.7707507610321045,,,
single-complete,standard,coord_mlp,3,acc,olr,0.783710777759552,,,
single-complete,standard,coord_mlp,4,acc,olr,0.7718042135238647,,,
single-complete,standard,gplfr,1,rmse,surface_temperature,11.152591705322266,,,
single-complete,standard,gplfr,2,rmse,surface_temperature,11.187312126159668,,,
single-complete,standard,gplfr,3,rmse,surface_temperature,11.238194465637207,,,
single-complete,standard,gplfr,4,rmse,surface_temperature,11.242609024047852,,,
single-complete,standard,gplfr,1,rmse,temperature,8.867572943369547,,,
single-complete,standard,gplfr,2,rmse,temperature,8.866532272762722,,,
single-complete,standard,gplfr,3,rmse,temperature,8.949059274461534,,,
single-complete,standard,gplfr,4,rmse,temperature,9.043455547756619,,,
single-complete,standard,gplfr,1,rmse,specific_humidity_dex,0.5094109210703108,,,
single-complete,standard,gplfr,2,rmse,specific_humidity_dex,0.509528398513794,,,
single-complete,standard,gplfr,3,rmse,specific_humidity_dex,0.5125461750560336,,,
single-complete,standard,gplfr,4,rmse,specific_humidity_dex,0.5162256691190932,,,
single-complete,standard,gplfr,1,rmse,cloud_fraction,0.0795566017429034,,,
single-complete,standard,gplfr,2,rmse,cloud_fraction,0.07938849884602758,,,
single-complete,standard,gplfr,3,rmse,cloud_fraction,0.07963256827659076,,,
single-complete,standard,gplfr,4,rmse,cloud_fraction,0.07998003976212607,,,
single-complete,standard,gplfr,1,rmse,u,7.134586069318983,,,
single-complete,standard,gplfr,2,rmse,u,7.139573891957601,,,
single-complete,standard,gplfr,3,rmse,u,7.1933154000176325,,,
single-complete,standard,gplfr,4,rmse,u,7.242897192637126,,,
single-complete,standard,gplfr,1,rmse,v,3.449975755479601,,,
single-complete,standard,gplfr,2,rmse,v,3.446619908014933,,,
single-complete,standard,gplfr,3,rmse,v,3.459498325983683,,,
single-complete,standard,gplfr,4,rmse,v,3.4831696616278753,,,
single-complete,standard,gplfr,1,rmse,asr,29.4960994720459,,,
single-complete,standard,gplfr,2,rmse,asr,29.639549255371094,,,
single-complete,standard,gplfr,3,rmse,asr,29.99273109436035,,,
single-complete,standard,gplfr,4,rmse,asr,30.205236434936523,,,
single-complete,standard,gplfr,1,rmse,olr,19.052614212036133,,,
single-complete,standard,gplfr,2,rmse,olr,19.018407821655273,,,
single-complete,standard,gplfr,3,rmse,olr,19.164081573486328,,,
single-complete,standard,gplfr,4,rmse,olr,19.302207946777344,,,
single-complete,standard,gplfr,1,acc,surface_temperature,0.9757420420646667,,,
single-complete,standard,gplfr,2,acc,surface_temperature,0.9748742580413818,,,
single-complete,standard,gplfr,3,acc,surface_temperature,0.9738719463348389,,,
single-complete,standard,gplfr,4,acc,surface_temperature,0.9734635353088379,,,
single-complete,standard,gplfr,1,acc,temperature,0.7362247970369127,,,
single-complete,standard,gplfr,2,acc,temperature,0.7349295086330838,,,
single-complete,standard,gplfr,3,acc,temperature,0.7357132997777727,,,
single-complete,standard,gplfr,4,acc,temperature,0.7337688472535875,,,
single-complete,standard,gplfr,1,acc,specific_humidity_dex,0.8479172554281023,,,
single-complete,standard,gplfr,2,acc,specific_humidity_dex,0.846932570139567,,,
single-complete,standard,gplfr,3,acc,specific_humidity_dex,0.8475156923135122,,,
single-complete,standard,gplfr,4,acc,specific_humidity_dex,0.8473518987496694,,,
single-complete,standard,gplfr,1,acc,cloud_fraction,0.7781593004862467,,,
single-complete,standard,gplfr,2,acc,cloud_fraction,0.7783476875887977,,,
single-complete,standard,gplfr,3,acc,cloud_fraction,0.7785196701685587,,,
single-complete,standard,gplfr,4,acc,cloud_fraction,0.7781292763021257,,,
single-complete,standard,gplfr,1,acc,u,0.7618430521753099,,,
single-complete,standard,gplfr,2,acc,u,0.759952101442549,,,
single-complete,standard,gplfr,3,acc,u,0.755457878112793,,,
single-complete,standard,gplfr,4,acc,u,0.7514419025844998,,,
single-complete,standard,gplfr,1,acc,v,0.7089434398545159,,,
single-complete,standard,gplfr,2,acc,v,0.7083771096335517,,,
single-complete,standard,gplfr,3,acc,v,0.7086928255028195,,,
single-complete,standard,gplfr,4,acc,v,0.7069676650895013,,,
single-complete,standard,gplfr,1,acc,asr,0.9954972863197327,,,
single-complete,standard,gplfr,2,acc,asr,0.9954962730407715,,,
single-complete,standard,gplfr,3,acc,asr,0.9954957365989685,,,
single-complete,standard,gplfr,4,acc,asr,0.9954895973205566,,,
single-complete,standard,gplfr,1,acc,olr,0.8962844610214233,,,
single-complete,standard,gplfr,2,acc,olr,0.8971160054206848,,,
single-complete,standard,gplfr,3,acc,olr,0.8977819085121155,,,
single-complete,standard,gplfr,4,acc,olr,0.8971074819564819,,,
single-complete,standard,gplfr,1,energy_score,surface_temperature,8.558155059814453,,,
single-complete,standard,gplfr,2,energy_score,surface_temperature,8.549947738647461,,,
single-complete,standard,gplfr,3,energy_score,surface_temperature,8.713942527770996,,,
single-complete,standard,gplfr,4,energy_score,surface_temperature,8.787585258483887,,,
single-complete,standard,gplfr,1,energy_score,temperature,6.852830462985569,,,
single-complete,standard,gplfr,2,energy_score,temperature,6.864989068773058,,,
single-complete,standard,gplfr,3,energy_score,temperature,6.892850875854492,,,
single-complete,standard,gplfr,4,energy_score,temperature,7.115302668677436,,,
single-complete,standard,gplfr,1,energy_score,specific_humidity_dex,0.40338047676616245,,,
single-complete,standard,gplfr,2,energy_score,specific_humidity_dex,0.40087729692459106,,,
single-complete,standard,gplfr,3,energy_score,specific_humidity_dex,0.40324000186390346,,,
single-complete,standard,gplfr,4,energy_score,specific_humidity_dex,0.40812114874521893,,,
single-complete,standard,gplfr,1,energy_score,cloud_fraction,0.06175434423817529,,,
single-complete,standard,gplfr,2,energy_score,cloud_fraction,0.061370602912373014,,,
single-complete,standard,gplfr,3,energy_score,cloud_fraction,0.06152240621546904,,,
single-complete,standard,gplfr,4,energy_score,cloud_fraction,0.06153492650224103,,,
single-complete,standard,gplfr,1,energy_score,u,5.550387885835436,,,
single-complete,standard,gplfr,2,energy_score,u,5.533738374710083,,,
single-complete,standard,gplfr,3,energy_score,u,5.590587404039171,,,
single-complete,standard,gplfr,4,energy_score,u,5.579864343007405,,,
single-complete,standard,gplfr,1,energy_score,v,2.612798743777805,,,
single-complete,standard,gplfr,2,energy_score,v,2.614513211780124,,,
single-complete,standard,gplfr,3,energy_score,v,2.6194480525122747,,,
single-complete,standard,gplfr,4,energy_score,v,2.645588662889269,,,
single-complete,standard,gplfr,1,energy_score,asr,24.174728393554688,,,
single-complete,standard,gplfr,2,energy_score,asr,24.474729537963867,,,
single-complete,standard,gplfr,3,energy_score,asr,24.639816284179688,,,
single-complete,standard,gplfr,4,energy_score,asr,24.976579666137695,,,
single-complete,standard,gplfr,1,energy_score,olr,15.285548210144043,,,
single-complete,standard,gplfr,2,energy_score,olr,15.273870468139648,,,
single-complete,standard,gplfr,3,energy_score,olr,15.559025764465332,,,
single-complete,standard,gplfr,4,energy_score,olr,15.581896781921387,,,
single-complete,standard,gplfr,1,spread_skill_ratio,surface_temperature,0.716884970664978,,,
single-complete,standard,gplfr,2,spread_skill_ratio,surface_temperature,0.7210743427276611,,,
single-complete,standard,gplfr,3,spread_skill_ratio,surface_temperature,0.7124854326248169,,,
single-complete,standard,gplfr,4,spread_skill_ratio,surface_temperature,0.6999855041503906,,,
single-complete,standard,gplfr,1,spread_skill_ratio,temperature,0.6649946636623807,,,
single-complete,standard,gplfr,2,spread_skill_ratio,temperature,0.6535065240330167,,,
single-complete,standard,gplfr,3,spread_skill_ratio,temperature,0.6563163863288032,,,
